gender,age,income_bracket,occupation_group,marital_status,investment_propensity,product_amt
여,60대,1000만원미만,기타,기혼,안정추구형,767000
여,30대,3000만원미만,기타,기혼,공격투자형,2996000
남,60대,5000만원미만,사무종사자,기혼,안정추구형,6287000
남,20대,10000만원미만,서비스업,미혼,적극투자형,12564000
여,20대,10000만원미만,서비스업,기혼,안정형,20320000
여,60대,1000만원미만,전문직,기혼,공격투자형,1515000
남,30대,3000만원미만,사무종사자,미혼,위험중립형,2467000
여,40대,3000만원미만,자영업,기혼,안정추구형,1403000
여,20대,1000만원미만,자영업,미혼,안정추구형,1001000
남,60대,5000만원미만,기타,미혼,공격투자형,5659000
여,40대,5000만원미만,전문직,기혼,안정형,3595000
여,50대,3000만원미만,서비스업,미혼,공격투자형,2435000
여,40대,3000만원미만,서비스업,기혼,공격투자형,2244000
여,30대,1000만원미만,사무종사자,기혼,위험중립형,598000
여,40대,3000만원미만,서비스업,기혼,공격투자형,3589000
여,30대,5000만원미만,자영업,기혼,안정추구형,2964000
여,50대,10000만원미만,서비스업,기혼,위험중립형,13558000
남,40대,10000만원이상,기타,기혼,위험중립형,32991000
남,20대,5000만원미만,사무종사자,미혼,공격투자형,5409000
여,30대,3000만원미만,전문직,미혼,안정추구형,2662000
남,20대,10000만원이상,자영업,기혼,공격투자형,54837000
남,30대,10000만원이상,서비스업,기혼,안정형,46983000
남,50대,10000만원미만,서비스업,기혼,안정형,11297000
남,20대,3000만원미만,자영업,기혼,안정추구형,3336000
여,30대,1000만원미만,자영업,기혼,안정형,583000
남,50대,1000만원미만,사무종사자,기혼,안정추구형,657000
남,20대,3000만원미만,자영업,미혼,위험중립형,2206000
여,30대,10000만원미만,기타,미혼,안정추구형,13626000
남,30대,5000만원미만,전문직,기혼,공격투자형,4161000
여,50대,1000만원미만,자영업,기혼,안정추구형,1137000
여,60대,10000만원미만,전문직,미혼,공격투자형,22077000
남,40대,1000만원미만,전문직,기혼,안정추구형,895000
여,40대,3000만원미만,자영업,미혼,적극투자형,1702000
여,60대,1000만원미만,기타,기혼,안정추구형,389000
남,50대,1000만원미만,자영업,기혼,안정추구형,1202000
남,30대,5000만원미만,기타,기혼,공격투자형,9250000
여,50대,3000만원미만,자영업,기혼,적극투자형,2787000
남,30대,5000만원미만,자영업,기혼,안정추구형,2002000
남,20대,10000만원이상,자영업,미혼,안정형,35147000
여,30대,10000만원미만,자영업,기혼,적극투자형,17945000
여,30대,5000만원미만,자영업,기혼,적극투자형,3853000
남,40대,3000만원미만,사무종사자,기혼,안정형,1997000
남,30대,1000만원미만,전문직,기혼,안정추구형,841000
여,50대,10000만원미만,전문직,기혼,위험중립형,13683000
여,40대,3000만원미만,서비스업,기혼,위험중립형,1953000
남,60대,5000만원미만,전문직,기혼,공격투자형,4926000
여,60대,10000만원이상,기타,기혼,적극투자형,61808000
남,50대,10000만원미만,사무종사자,기혼,안정형,10703000
여,60대,5000만원미만,기타,기혼,적극투자형,6984000
남,30대,3000만원미만,전문직,미혼,적극투자형,2299000
여,20대,5000만원미만,기타,기혼,공격투자형,6785000
여,30대,3000만원미만,기타,기혼,위험중립형,2073000
남,40대,10000만원미만,서비스업,기혼,안정추구형,9517000
여,30대,5000만원미만,자영업,기혼,공격투자형,5554000
여,50대,1000만원미만,기타,기혼,적극투자형,615000
남,40대,3000만원미만,사무종사자,미혼,안정추구형,2780000
남,30대,5000만원미만,자영업,기혼,적극투자형,7717000
여,20대,5000만원미만,서비스업,기혼,안정형,8193000
남,40대,10000만원미만,전문직,기혼,안정형,16749000
여,60대,10000만원미만,사무종사자,미혼,공격투자형,12149000
남,20대,10000만원미만,자영업,기혼,위험중립형,13866000
남,50대,5000만원미만,사무종사자,기혼,적극투자형,4443000
남,40대,10000만원이상,자영업,기혼,공격투자형,34219000
여,60대,5000만원미만,기타,미혼,안정추구형,4559000
남,50대,10000만원이상,전문직,기혼,안정형,35560000
남,20대,10000만원미만,서비스업,미혼,위험중립형,10756000
여,60대,3000만원미만,서비스업,기혼,안정추구형,1912000
남,40대,10000만원이상,자영업,기혼,위험중립형,52992000
남,60대,10000만원미만,자영업,미혼,공격투자형,26770000
남,40대,10000만원이상,전문직,미혼,안정추구형,25191000
여,20대,10000만원미만,사무종사자,기혼,안정추구형,15365000
남,60대,1000만원미만,전문직,미혼,안정추구형,713000
남,30대,10000만원이상,기타,기혼,안정추구형,48025000
여,30대,3000만원미만,전문직,기혼,안정추구형,1684000
남,60대,3000만원미만,기타,기혼,적극투자형,3329000
여,60대,3000만원미만,사무종사자,미혼,안정형,3344000
여,50대,5000만원미만,기타,미혼,공격투자형,7161000
남,50대,3000만원미만,기타,미혼,적극투자형,3047000
여,50대,10000만원미만,기타,기혼,공격투자형,14855000
여,40대,5000만원미만,사무종사자,기혼,적극투자형,6186000
남,30대,10000만원이상,서비스업,기혼,위험중립형,33922000
남,30대,1000만원미만,사무종사자,기혼,공격투자형,1217000
남,60대,3000만원미만,사무종사자,미혼,안정형,1819000
여,50대,10000만원이상,자영업,기혼,공격투자형,31160000
여,30대,5000만원미만,기타,기혼,적극투자형,4104000
남,20대,3000만원미만,서비스업,기혼,위험중립형,4056000
남,20대,10000만원미만,자영업,미혼,위험중립형,17341000
여,30대,5000만원미만,기타,기혼,위험중립형,7062000
여,20대,1000만원미만,자영업,미혼,위험중립형,1022000
여,30대,1000만원미만,기타,미혼,안정추구형,1027000
여,20대,10000만원미만,기타,기혼,적극투자형,12754000
여,60대,1000만원미만,전문직,기혼,위험중립형,862000
여,60대,5000만원미만,전문직,기혼,적극투자형,6110000
남,30대,3000만원미만,서비스업,기혼,공격투자형,2370000
남,40대,10000만원미만,서비스업,기혼,위험중립형,14476000
여,30대,10000만원미만,사무종사자,미혼,공격투자형,11875000
남,20대,3000만원미만,서비스업,기혼,위험중립형,2305000
남,50대,3000만원미만,자영업,미혼,적극투자형,2532000
남,30대,1000만원미만,전문직,미혼,적극투자형,487000
여,60대,3000만원미만,서비스업,미혼,위험중립형,2156000
남,40대,3000만원미만,기타,미혼,안정추구형,1651000
여,30대,1000만원미만,서비스업,미혼,안정추구형,584000
여,40대,1000만원미만,사무종사자,기혼,공격투자형,483000
남,50대,3000만원미만,사무종사자,미혼,안정형,1734000
남,40대,3000만원미만,전문직,기혼,위험중립형,2797000
남,30대,5000만원미만,서비스업,기혼,안정추구형,6936000
남,60대,10000만원미만,자영업,기혼,위험중립형,16887000
여,40대,5000만원미만,사무종사자,미혼,공격투자형,12342000
남,30대,5000만원미만,자영업,미혼,안정형,7135000
여,50대,10000만원미만,기타,기혼,안정형,23768000
남,20대,3000만원미만,자영업,기혼,안정형,1216000
남,30대,10000만원미만,사무종사자,미혼,공격투자형,8648000
여,40대,3000만원미만,기타,기혼,공격투자형,2240000
남,20대,10000만원이상,기타,기혼,안정형,24197000
남,30대,10000만원미만,전문직,미혼,위험중립형,15484000
여,60대,3000만원미만,서비스업,기혼,적극투자형,1992000
남,40대,3000만원미만,기타,미혼,적극투자형,4147000
여,30대,3000만원미만,사무종사자,기혼,위험중립형,2007000
남,20대,1000만원미만,사무종사자,기혼,안정형,796000
남,50대,3000만원미만,전문직,미혼,안정형,3267000
여,40대,10000만원미만,서비스업,미혼,안정추구형,16964000
여,20대,10000만원미만,사무종사자,기혼,공격투자형,9932000
남,60대,10000만원미만,전문직,기혼,안정형,11474000
남,30대,1000만원미만,전문직,미혼,안정추구형,546000
남,50대,10000만원미만,서비스업,기혼,안정형,14628000
남,50대,3000만원미만,자영업,기혼,적극투자형,3199000
여,20대,3000만원미만,전문직,기혼,적극투자형,1536000
남,30대,3000만원미만,자영업,미혼,위험중립형,2396000
남,50대,3000만원미만,자영업,기혼,안정형,2288000
남,40대,10000만원이상,사무종사자,기혼,안정형,25830000
남,20대,5000만원미만,자영업,미혼,안정추구형,3852000
남,30대,1000만원미만,기타,미혼,안정추구형,693000
남,40대,3000만원미만,서비스업,기혼,적극투자형,1885000
남,20대,5000만원미만,자영업,기혼,공격투자형,6136000
남,30대,3000만원미만,서비스업,미혼,위험중립형,1785000
남,40대,1000만원미만,기타,미혼,안정형,654000
남,20대,10000만원미만,전문직,미혼,안정추구형,10377000
남,50대,3000만원미만,사무종사자,기혼,안정추구형,2132000
여,40대,5000만원미만,사무종사자,미혼,위험중립형,6079000
남,50대,5000만원미만,사무종사자,기혼,위험중립형,7656000
남,50대,5000만원미만,사무종사자,미혼,안정형,9744000
여,40대,5000만원미만,전문직,기혼,안정형,2091000
여,20대,1000만원미만,전문직,기혼,공격투자형,1444000
여,30대,10000만원이상,서비스업,기혼,위험중립형,35924000
여,30대,5000만원미만,전문직,기혼,위험중립형,7345000
여,40대,10000만원미만,전문직,기혼,안정형,10499000
남,40대,3000만원미만,사무종사자,기혼,공격투자형,2155000
여,30대,5000만원미만,서비스업,미혼,안정형,2916000
남,20대,5000만원미만,자영업,기혼,안정추구형,5632000
여,50대,1000만원미만,사무종사자,미혼,위험중립형,359000
남,60대,5000만원미만,자영업,기혼,적극투자형,8613000
여,50대,5000만원미만,기타,기혼,공격투자형,7285000
남,50대,10000만원미만,자영업,기혼,안정추구형,8425000
남,30대,1000만원미만,서비스업,기혼,안정추구형,413000
남,20대,5000만원미만,기타,미혼,안정형,5774000
남,50대,10000만원미만,서비스업,미혼,적극투자형,14399000
여,40대,10000만원이상,기타,기혼,적극투자형,32142000
여,30대,10000만원미만,기타,기혼,위험중립형,16942000
남,40대,1000만원미만,전문직,기혼,안정형,472000
여,60대,1000만원미만,자영업,미혼,적극투자형,729000
여,20대,3000만원미만,사무종사자,기혼,안정추구형,2789000
여,40대,1000만원미만,기타,기혼,공격투자형,423000
남,60대,3000만원미만,전문직,기혼,적극투자형,2480000
여,30대,10000만원미만,자영업,기혼,적극투자형,19698000
남,60대,5000만원미만,사무종사자,미혼,안정추구형,4430000
여,30대,1000만원미만,자영업,미혼,안정형,576000
여,30대,5000만원미만,전문직,기혼,안정추구형,7456000
남,20대,10000만원미만,전문직,기혼,적극투자형,15893000
여,30대,3000만원미만,자영업,미혼,안정형,3219000
여,40대,5000만원미만,전문직,기혼,안정형,4071000
여,40대,1000만원미만,자영업,기혼,적극투자형,1566000
남,60대,3000만원미만,서비스업,미혼,적극투자형,2824000
여,30대,3000만원미만,자영업,미혼,안정추구형,2093000
남,20대,3000만원미만,기타,기혼,안정형,2293000
남,40대,5000만원미만,자영업,미혼,안정형,3185000
여,40대,10000만원미만,자영업,미혼,적극투자형,10504000
남,20대,5000만원미만,전문직,기혼,위험중립형,8758000
여,50대,1000만원미만,서비스업,기혼,안정형,613000
여,60대,1000만원미만,기타,미혼,위험중립형,558000
남,30대,3000만원미만,자영업,미혼,안정형,2948000
여,40대,3000만원미만,기타,기혼,위험중립형,3088000
여,60대,1000만원미만,서비스업,기혼,위험중립형,429000
여,50대,3000만원미만,자영업,기혼,적극투자형,3898000
여,40대,3000만원미만,자영업,기혼,공격투자형,2441000
여,20대,3000만원미만,자영업,기혼,안정추구형,1155000
여,30대,5000만원미만,사무종사자,기혼,안정형,3556000
남,30대,1000만원미만,전문직,기혼,위험중립형,1583000
남,40대,10000만원미만,자영업,기혼,공격투자형,24425000
남,30대,10000만원미만,기타,미혼,위험중립형,23600000
남,20대,1000만원미만,사무종사자,기혼,위험중립형,716000
여,60대,5000만원미만,사무종사자,기혼,공격투자형,8030000
여,50대,10000만원미만,서비스업,기혼,안정추구형,13504000
